"exp","block","plot","plant","seed","trt","gopher","year","taxa","mass"
"FIRE","F2",14,"A",1,"CONTROL",1,2002,"POA SECUNDA",0.1
"FIRE","F2",14,"A",1,"CONTROL",1,2002,"VULPIA MYUROS",14.25
"FIRE","F2",14,"A",1,"CONTROL",1,2003,"AMSINCKIA MENZIESII",43.4
"FIRE","F2",14,"A",1,"CONTROL",1,2003,"BROMUS DIANDRUS",7.3
"FIRE","F2",14,"A",1,"CONTROL",1,2003,"BROMUS HORDEACEUS",119.750005
"FIRE","F2",14,"A",1,"CONTROL",1,2003,"BROMUS MADRITENSIS",41.15
"FIRE","F2",14,"A",1,"CONTROL",1,2003,"ELYMUS GLAUCUS",93.950005
"FIRE","F2",14,"A",1,"CONTROL",1,2003,"HORDEUM MURINUM",7.3
"FIRE","F2",14,"A",1,"CONTROL",1,2003,"LITTER",648.150025
"FIRE","F2",14,"A",1,"CONTROL",1,2003,"VULPIA MYUROS",0.75
"FIRE","F2",14,"A",1,"CONTROL",1,2004,"BROMUS CARINATUS",0.6065
"FIRE","F2",14,"A",1,"CONTROL",1,2004,"BROMUS HORDEACEUS",14.3
"FIRE","F2",14,"A",1,"CONTROL",1,2004,"BROMUS MADRITENSIS",3.2
"FIRE","F2",14,"A",1,"CONTROL",1,2004,"ELYMUS GLAUCUS",27.9
"FIRE","F2",14,"A",1,"CONTROL",1,2004,"HORDEUM MURINUM",0.6725
"FIRE","F2",14,"A",1,"CONTROL",1,2004,"LITTER",425.099985
"FIRE","F2",14,"A",1,"CONTROL",1,2004,"NASSELLA PULCHRA",0.0515
"FIRE","F2",14,"A",1,"CONTROL",1,2004,"VULPIA MYUROS",11.65
"FIRE","F2",14,"A",1,"CONTROL",1,2005,"AMSINCKIA MENZIESII",11
"FIRE","F2",14,"A",1,"CONTROL",1,2005,"BROMUS CARINATUS",0.4085
"FIRE","F2",14,"A",1,"CONTROL",1,2005,"BROMUS DIANDRUS",2.6115
"FIRE","F2",14,"A",1,"CONTROL",1,2005,"BROMUS HORDEACEUS",117.4
"FIRE","F2",14,"A",1,"CONTROL",1,2005,"BROMUS MADRITENSIS",7.05
"FIRE","F2",14,"A",1,"CONTROL",1,2005,"CONYZA CANADENSIS",0.0305
"FIRE","F2",14,"A",1,"CONTROL",1,2005,"ELYMUS GLAUCUS",228.199995
"FIRE","F2",14,"A",1,"CONTROL",1,2005,"HORDEUM MURINUM",11.3
"FIRE","F2",14,"A",1,"CONTROL",1,2005,"LACTUCA SERRIOLA",0.5615
"FIRE","F2",14,"A",1,"CONTROL",1,2005,"LITTER",136.850005
"FIRE","F2",14,"A",1,"CONTROL",1,2005,"MEDICAGO POLYMORPHA",0.2275
"FIRE","F2",14,"A",1,"CONTROL",1,2005,"VULPIA MYUROS",86.2
"FIRE","F2",15,"A",0,"CONTROL",1,2001,"AMSINCKIA MENZIESII",399.350015
"FIRE","F2",15,"A",0,"CONTROL",1,2001,"ANAGALLIS ARVENSIS",0.045
"FIRE","F2",15,"A",0,"CONTROL",1,2001,"BROMUS CARINATUS",0.25
"FIRE","F2",15,"A",0,"CONTROL",1,2001,"BROMUS HORDEACEUS",6.25
"FIRE","F2",15,"A",0,"CONTROL",1,2001,"CAPSELLA BURSA-PASTORIS",0.045
"FIRE","F2",15,"A",0,"CONTROL",1,2001,"CONYZA CANADENSIS",0.05
"FIRE","F2",15,"A",0,"CONTROL",1,2001,"ELYMUS GLAUCUS",0.5
"FIRE","F2",15,"A",0,"CONTROL",1,2001,"FORB SPECIES",0.2
"FIRE","F2",15,"A",0,"CONTROL",1,2001,"GRASS SPECIES",0.2
"FIRE","F2",15,"A",0,"CONTROL",1,2001,"HORDEUM MURINUM",0.8
"FIRE","F2",15,"A",0,"CONTROL",1,2001,"LACTUCA SERRIOLA",0.045
"FIRE","F2",15,"A",0,"CONTROL",1,2001,"LITTER",50.5
"FIRE","F2",15,"A",0,"CONTROL",1,2001,"NASSELLA PULCHRA",17.45
"FIRE","F2",15,"A",0,"CONTROL",1,2001,"VULPIA MYUROS",23.75
"FIRE","F2",15,"A",0,"CONTROL",1,2002,"AMSINCKIA MENZIESII",0.045
"FIRE","F2",15,"A",0,"CONTROL",1,2002,"BROMUS DIANDRUS",19.15
"FIRE","F2",15,"A",0,"CONTROL",1,2002,"BROMUS HORDEACEUS",48.9
"FIRE","F2",15,"A",0,"CONTROL",1,2002,"BROMUS MADRITENSIS",0.4
"FIRE","F2",15,"A",0,"CONTROL",1,2002,"CONYZA CANADENSIS",0.045
"FIRE","F2",15,"A",0,"CONTROL",1,2002,"ERODIUM CICUTARIUM",2.25
"FIRE","F2",15,"A",0,"CONTROL",1,2002,"HORDEUM MURINUM",1.6
"FIRE","F2",15,"A",0,"CONTROL",1,2002,"LACTUCA SERRIOLA",3.4
"FIRE","F2",15,"A",0,"CONTROL",1,2002,"LITTER",208.75
"FIRE","F2",15,"A",0,"CONTROL",1,2002,"NASSELLA PULCHRA",0.045
"FIRE","F2",15,"A",0,"CONTROL",1,2002,"PHALARIS PARADOXA",0.05
"FIRE","F2",15,"A",0,"CONTROL",1,2002,"VULPIA MYUROS",3.25
"FIRE","F2",15,"A",0,"CONTROL",1,2003,"AMSINCKIA MENZIESII",3.65
"FIRE","F2",15,"A",0,"CONTROL",1,2003,"BRASSICA NIGRA",23.3
"FIRE","F2",15,"A",0,"CONTROL",1,2003,"BROMUS DIANDRUS",39.55
"FIRE","F2",15,"A",0,"CONTROL",1,2003,"BROMUS HORDEACEUS",107.200005
"FIRE","F2",15,"A",0,"CONTROL",1,2003,"BROMUS MADRITENSIS",1.6
"FIRE","F2",15,"A",0,"CONTROL",1,2003,"ELYMUS GLAUCUS",0.85
"FIRE","F2",15,"A",0,"CONTROL",1,2003,"ERODIUM CICUTARIUM",12
"FIRE","F2",15,"A",0,"CONTROL",1,2003,"HORDEUM MURINUM",41
"FIRE","F2",15,"A",0,"CONTROL",1,2003,"LACTUCA SERRIOLA",2.15
"FIRE","F2",15,"A",0,"CONTROL",1,2003,"LITTER",402.05002
"FIRE","F2",15,"A",0,"CONTROL",1,2003,"NASSELLA PULCHRA",2.65
"FIRE","F2",15,"A",0,"CONTROL",1,2003,"VULPIA MYUROS",2.65
"FIRE","F2",15,"A",0,"CONTROL",1,2004,"BROMUS DIANDRUS",25.7
"FIRE","F2",15,"A",0,"CONTROL",1,2004,"BROMUS HORDEACEUS",27.1
"FIRE","F2",15,"A",0,"CONTROL",1,2004,"CONYZA CANADENSIS",0.136
"FIRE","F2",15,"A",0,"CONTROL",1,2004,"LACTUCA SERRIOLA",0.1895
"FIRE","F2",15,"A",0,"CONTROL",1,2004,"LITTER",244.449995
"FIRE","F2",15,"A",0,"CONTROL",1,2004,"VULPIA MYUROS",0.242
"FIRE","F2",15,"A",0,"CONTROL",1,2005,"AMSINCKIA MENZIESII",1.8545
"FIRE","F2",15,"A",0,"CONTROL",1,2005,"BROMUS DIANDRUS",30.95
"FIRE","F2",15,"A",0,"CONTROL",1,2005,"BROMUS HORDEACEUS",126.3
"FIRE","F2",15,"A",0,"CONTROL",1,2005,"CONYZA CANADENSIS",5.7145
"FIRE","F2",15,"A",0,"CONTROL",1,2005,"ERODIUM CICUTARIUM",47.15
"FIRE","F2",15,"A",0,"CONTROL",1,2005,"HORDEUM MURINUM",3.666
"FIRE","F2",15,"A",0,"CONTROL",1,2005,"LACTUCA SERRIOLA",1.175
"FIRE","F2",15,"A",0,"CONTROL",1,2005,"LITTER",184.750005
"FIRE","F2",15,"A",0,"CONTROL",1,2005,"NASSELLA PULCHRA",2.6225
"FIRE","F2",15,"A",0,"CONTROL",1,2005,"VULPIA MYUROS",9.7745
"FIRE","F2",16,"P",0,"CONTROL",1,2001,"AMSINCKIA MENZIESII",0.15
"FIRE","F2",16,"P",0,"CONTROL",1,2001,"BROMUS CARINATUS",6.2
"FIRE","F2",16,"P",0,"CONTROL",1,2001,"BROMUS DIANDRUS",0.045
"FIRE","F2",16,"P",0,"CONTROL",1,2001,"BROMUS HORDEACEUS",82.6
"FIRE","F2",16,"P",0,"CONTROL",1,2001,"BROMUS MADRITENSIS",2.45
"FIRE","F2",16,"P",0,"CONTROL",1,2001,"ELYMUS GLAUCUS",1.65
"FIRE","F2",16,"P",0,"CONTROL",1,2001,"ERODIUM CICUTARIUM",1.9
"FIRE","F2",16,"P",0,"CONTROL",1,2001,"GRASS SPECIES",0.4
"FIRE","F2",16,"P",0,"CONTROL",1,2001,"HORDEUM MURINUM",14.2
"FIRE","F2",16,"P",0,"CONTROL",1,2001,"LACTUCA SERRIOLA",0.6
"FIRE","F2",16,"P",0,"CONTROL",1,2001,"LITTER",276.000005
"FIRE","F2",16,"P",0,"CONTROL",1,2001,"NASSELLA PULCHRA",26.5
"FIRE","F2",16,"P",0,"CONTROL",1,2001,"POA SECUNDA",7.9
"FIRE","F2",16,"P",0,"CONTROL",1,2001,"VULPIA MYUROS",21.8
"FIRE","F2",16,"P",0,"CONTROL",1,2002,"BROMUS CARINATUS",0.2
"FIRE","F2",16,"P",0,"CONTROL",1,2002,"BROMUS HORDEACEUS",165.650005
"FIRE","F2",16,"P",0,"CONTROL",1,2002,"ELYMUS GLAUCUS",2
"FIRE","F2",16,"P",0,"CONTROL",1,2002,"HORDEUM MURINUM",1.9
"FIRE","F2",16,"P",0,"CONTROL",1,2002,"LACTUCA SERRIOLA",0.05
"FIRE","F2",16,"P",0,"CONTROL",1,2002,"LITTER",587.649995
"FIRE","F2",16,"P",0,"CONTROL",1,2002,"NASSELLA PULCHRA",54.75
"FIRE","F2",16,"P",0,"CONTROL",1,2002,"VULPIA MYUROS",0.8
"FIRE","F2",16,"P",0,"CONTROL",1,2003,"AMSINCKIA MENZIESII",13.65
"FIRE","F2",16,"P",0,"CONTROL",1,2003,"BRASSICA NIGRA",0.2
"FIRE","F2",16,"P",0,"CONTROL",1,2003,"BROMUS DIANDRUS",0.1
"FIRE","F2",16,"P",0,"CONTROL",1,2003,"BROMUS HORDEACEUS",159.2
"FIRE","F2",16,"P",0,"CONTROL",1,2003,"BROMUS MADRITENSIS",0.95
"FIRE","F2",16,"P",0,"CONTROL",1,2003,"ERODIUM CICUTARIUM",3.55
"FIRE","F2",16,"P",0,"CONTROL",1,2003,"HORDEUM MURINUM",0.45
"FIRE","F2",16,"P",0,"CONTROL",1,2003,"LACTUCA SERRIOLA",5.55
"FIRE","F2",16,"P",0,"CONTROL",1,2003,"LITTER",785.899965
"FIRE","F2",16,"P",0,"CONTROL",1,2003,"NASSELLA PULCHRA",86.800005
"FIRE","F2",16,"P",0,"CONTROL",1,2003,"VULPIA MYUROS",4.05
"FIRE","F2",16,"P",0,"CONTROL",1,2004,"BRASSICA NIGRA",105.600005
"FIRE","F2",16,"P",0,"CONTROL",1,2004,"BROMUS CARINATUS",0.023
"FIRE","F2",16,"P",0,"CONTROL",1,2004,"BROMUS HORDEACEUS",32.05
"FIRE","F2",16,"P",0,"CONTROL",1,2004,"CIRSIUM SPECIES",0.5105
"FIRE","F2",16,"P",0,"CONTROL",1,2004,"ELYMUS GLAUCUS",0.53
"FIRE","F2",16,"P",0,"CONTROL",1,2004,"ERODIUM CICUTARIUM",0.026
"FIRE","F2",16,"P",0,"CONTROL",1,2004,"HORDEUM MURINUM",5.85
"FIRE","F2",16,"P",0,"CONTROL",1,2004,"LACTUCA SERRIOLA",0.393
"FIRE","F2",16,"P",0,"CONTROL",1,2004,"LITTER",287.4
"FIRE","F2",16,"P",0,"CONTROL",1,2004,"NASSELLA PULCHRA",2.3
"FIRE","F2",16,"P",0,"CONTROL",1,2004,"POA SECUNDA",0.9
"FIRE","F2",16,"P",0,"CONTROL",1,2004,"VICIA SPECIES",2.3
"FIRE","F2",16,"P",0,"CONTROL",1,2004,"VULPIA MYUROS",18.2
"FIRE","F2",16,"P",0,"CONTROL",1,2005,"AMSINCKIA MENZIESII",10.25
"FIRE","F2",16,"P",0,"CONTROL",1,2005,"BROMUS HORDEACEUS",93.599995
"FIRE","F2",16,"P",0,"CONTROL",1,2005,"CONYZA CANADENSIS",0.084
"FIRE","F2",16,"P",0,"CONTROL",1,2005,"ELYMUS GLAUCUS",14.7
"FIRE","F2",16,"P",0,"CONTROL",1,2005,"ERODIUM CICUTARIUM",19.05
"FIRE","F2",16,"P",0,"CONTROL",1,2005,"HORDEUM MARINUM",17.196
"FIRE","F2",16,"P",0,"CONTROL",1,2005,"LITTER",303.500005
"FIRE","F2",16,"P",0,"CONTROL",1,2005,"PHALARIS PARADOXA",0.2425
"FIRE","F2",16,"P",0,"CONTROL",1,2005,"VICIA SPECIES",11.75
"FIRE","F2",16,"P",0,"CONTROL",1,2005,"VULPIA MYUROS",61.1
"FIRE","F3",17,"P",1,"FIRE",1,2001,"AMSINCKIA MENZIESII",1.5
"FIRE","F3",17,"P",1,"FIRE",1,2001,"BROMUS ARENARIUS",0.045
"FIRE","F3",17,"P",1,"FIRE",1,2001,"BROMUS CARINATUS",55.7
"FIRE","F3",17,"P",1,"FIRE",1,2001,"BROMUS DIANDRUS",5
"FIRE","F3",17,"P",1,"FIRE",1,2001,"BROMUS HORDEACEUS",17.5
"FIRE","F3",17,"P",1,"FIRE",1,2001,"BROMUS MADRITENSIS",0.75
"FIRE","F3",17,"P",1,"FIRE",1,2001,"ELYMUS GLAUCUS",10.1
"FIRE","F3",17,"P",1,"FIRE",1,2001,"GRASS SPECIES",0.15
"FIRE","F3",17,"P",1,"FIRE",1,2001,"HORDEUM MURINUM",0.15
"FIRE","F3",17,"P",1,"FIRE",1,2001,"LACTUCA SERRIOLA",0.045
"FIRE","F3",17,"P",1,"FIRE",1,2001,"LITTER",221.499995
"FIRE","F3",17,"P",1,"FIRE",1,2001,"NASSELLA PULCHRA",190.300005
"FIRE","F3",17,"P",1,"FIRE",1,2001,"POA SECUNDA",0.05
"FIRE","F3",17,"P",1,"FIRE",1,2001,"VULPIA MYUROS",17.25
"FIRE","F3",17,"P",1,"FIRE",1,2002,"BROMUS CARINATUS",3.2
"FIRE","F3",17,"P",1,"FIRE",1,2002,"BROMUS DIANDRUS",0.9
"FIRE","F3",17,"P",1,"FIRE",1,2002,"BROMUS HORDEACEUS",17.25
"FIRE","F3",17,"P",1,"FIRE",1,2002,"BROMUS MADRITENSIS",0.1
"FIRE","F3",17,"P",1,"FIRE",1,2002,"ELYMUS GLAUCUS",0.85
"FIRE","F3",17,"P",1,"FIRE",1,2002,"LITTER",85.1
"FIRE","F3",17,"P",1,"FIRE",1,2002,"NASSELLA PULCHRA",88.7
"FIRE","F3",17,"P",1,"FIRE",1,2002,"VULPIA MYUROS",3.4
"FIRE","F3",17,"P",1,"FIRE",1,2003,"AMSINCKIA MENZIESII",0.005
"FIRE","F3",17,"P",1,"FIRE",1,2003,"BROMUS DIANDRUS",91.65
"FIRE","F3",17,"P",1,"FIRE",1,2003,"BROMUS HORDEACEUS",74.6
"FIRE","F3",17,"P",1,"FIRE",1,2003,"ERODIUM CICUTARIUM",0.005
"FIRE","F3",17,"P",1,"FIRE",1,2003,"LACTUCA SERRIOLA",2.2
"FIRE","F3",17,"P",1,"FIRE",1,2003,"LITTER",1375.599975
"FIRE","F3",17,"P",1,"FIRE",1,2003,"LOLLIUM MULTIFLORUM",2.65
"FIRE","F3",17,"P",1,"FIRE",1,2003,"NASSELLA PULCHRA",195.650005
"FIRE","F3",17,"P",1,"FIRE",1,2003,"VULPIA MYUROS",0.15
"FIRE","F3",17,"P",1,"FIRE",1,2004,"BROMUS CARINATUS",0.8705
"FIRE","F3",17,"P",1,"FIRE",1,2004,"BROMUS DIANDRUS",4.2
"FIRE","F3",17,"P",1,"FIRE",1,2004,"BROMUS HORDEACEUS",28.65
"FIRE","F3",17,"P",1,"FIRE",1,2004,"ELYMUS GLAUCUS",0.593
"FIRE","F3",17,"P",1,"FIRE",1,2004,"LITTER",838.799975
"FIRE","F3",17,"P",1,"FIRE",1,2004,"LOLLIUM SPECIES",0.104
"FIRE","F3",17,"P",1,"FIRE",1,2004,"NASSELLA PULCHRA",53.45
"FIRE","F3",17,"P",1,"FIRE",1,2004,"VULPIA MYUROS",11.65
"FIRE","F3",17,"P",1,"FIRE",1,2005,"AMSINCKIA MENZIESII",74.9
"FIRE","F3",17,"P",1,"FIRE",1,2005,"BROMUS CARINATUS",0.3455
"FIRE","F3",17,"P",1,"FIRE",1,2005,"BROMUS DIANDRUS",1.3625
"FIRE","F3",17,"P",1,"FIRE",1,2005,"BROMUS HORDEACEUS",248.3
"FIRE","F3",17,"P",1,"FIRE",1,2005,"BROMUS MADRITENSIS",1.224
"FIRE","F3",17,"P",1,"FIRE",1,2005,"LACTUCA SERRIOLA",2.9455
"FIRE","F3",17,"P",1,"FIRE",1,2005,"LITTER",872.39998
"FIRE","F3",17,"P",1,"FIRE",1,2005,"NASSELLA PULCHRA",12.2
"FIRE","F3",17,"P",1,"FIRE",1,2005,"VULPIA MYUROS",33.55
"FIRE","F3",18,"P",0,"FIRE",1,2001,"AMSINCKIA MENZIESII",39.2
"FIRE","F3",18,"P",0,"FIRE",1,2001,"BROMUS CARINATUS",87.749995
"FIRE","F3",18,"P",0,"FIRE",1,2001,"BROMUS DIANDRUS",1.9
"FIRE","F3",18,"P",0,"FIRE",1,2001,"BROMUS HORDEACEUS",36.75
"FIRE","F3",18,"P",0,"FIRE",1,2001,"BROMUS MADRITENSIS",0.7
"FIRE","F3",18,"P",0,"FIRE",1,2001,"CONYZA CANADENSIS",0.045
"FIRE","F3",18,"P",0,"FIRE",1,2001,"ELYMUS GLAUCUS",1
"FIRE","F3",18,"P",0,"FIRE",1,2001,"ERODIUM CICUTARIUM",3
"FIRE","F3",18,"P",0,"FIRE",1,2001,"LACTUCA SERRIOLA",2.75
"FIRE","F3",18,"P",0,"FIRE",1,2001,"LITTER",216.949995
"FIRE","F3",18,"P",0,"FIRE",1,2001,"NASSELLA PULCHRA",78.25
"FIRE","F3",18,"P",0,"FIRE",1,2001,"VULPIA MYUROS",7
"FIRE","F3",18,"P",0,"FIRE",1,2002,"BROMUS CARINATUS",14.9
"FIRE","F3",18,"P",0,"FIRE",1,2002,"BROMUS DIANDRUS",1.6
"FIRE","F3",18,"P",0,"FIRE",1,2002,"BROMUS HORDEACEUS",128.149995
"FIRE","F3",18,"P",0,"FIRE",1,2002,"BROMUS MADRITENSIS",0.045
"FIRE","F3",18,"P",0,"FIRE",1,2002,"ELYMUS GLAUCUS",13.65
"FIRE","F3",18,"P",0,"FIRE",1,2002,"GRASS SPECIES",0.55
"FIRE","F3",18,"P",0,"FIRE",1,2002,"LITTER",514.19998
"FIRE","F3",18,"P",0,"FIRE",1,2002,"NASSELLA PULCHRA",31.05
"FIRE","F3",18,"P",0,"FIRE",1,2002,"POA SECUNDA",0.35
"FIRE","F3",18,"P",0,"FIRE",1,2002,"VULPIA MYUROS",8.3
"FIRE","F3",18,"P",0,"FIRE",1,2003,"AMSINCKIA MENZIESII",8.9
"FIRE","F3",18,"P",0,"FIRE",1,2003,"BROMUS DIANDRUS",5.4
"FIRE","F3",18,"P",0,"FIRE",1,2003,"BROMUS HORDEACEUS",83.75
"FIRE","F3",18,"P",0,"FIRE",1,2003,"LACTUCA SERRIOLA",12.55
"FIRE","F3",18,"P",0,"FIRE",1,2003,"LITTER",1102.79999
"FIRE","F3",18,"P",0,"FIRE",1,2003,"NASSELLA PULCHRA",131.3
"FIRE","F3",18,"P",0,"FIRE",1,2003,"VULPIA MYUROS",1.25
"FIRE","F3",18,"P",0,"FIRE",1,2004,"BRASSICA NIGRA",49.8
"FIRE","F3",18,"P",0,"FIRE",1,2004,"BROMUS CARINATUS",0.615
"FIRE","F3",18,"P",0,"FIRE",1,2004,"BROMUS DIANDRUS",2.45
"FIRE","F3",18,"P",0,"FIRE",1,2004,"BROMUS HORDEACEUS",54.25
"FIRE","F3",18,"P",0,"FIRE",1,2004,"BROMUS MADRITENSIS",0.111
"FIRE","F3",18,"P",0,"FIRE",1,2004,"ERODIUM CICUTARIUM",0.0265
"FIRE","F3",18,"P",0,"FIRE",1,2004,"LACTUCA SERRIOLA",0.745
"FIRE","F3",18,"P",0,"FIRE",1,2004,"LITTER",466.049995
"FIRE","F3",18,"P",0,"FIRE",1,2004,"NASSELLA PULCHRA",13.3
"FIRE","F3",18,"P",0,"FIRE",1,2004,"POA SECUNDA",0.318
"FIRE","F3",18,"P",0,"FIRE",1,2004,"VULPIA MYUROS",10.35
"FIRE","F3",18,"P",0,"FIRE",1,2005,"AMSINCKIA MENZIESII",36.35
"FIRE","F3",18,"P",0,"FIRE",1,2005,"ANAGALLIS ARVENSIS",4.64
"FIRE","F3",18,"P",0,"FIRE",1,2005,"BRASSICA NIGRA",0.25
"FIRE","F3",18,"P",0,"FIRE",1,2005,"BROMUS HORDEACEUS",202.54999
"FIRE","F3",18,"P",0,"FIRE",1,2005,"CONYZA CANADENSIS",0.071
"FIRE","F3",18,"P",0,"FIRE",1,2005,"ERODIUM CICUTARIUM",13.8
"FIRE","F3",18,"P",0,"FIRE",1,2005,"LACTUCA SERRIOLA",10.25
"FIRE","F3",18,"P",0,"FIRE",1,2005,"LITTER",830.350035
"FIRE","F3",18,"P",0,"FIRE",1,2005,"NASSELLA PULCHRA",25.15
"FIRE","F3",18,"P",0,"FIRE",1,2005,"VULPIA MYUROS",50.4
"FIRE","F3",19,"A",0,"FIRE",1,2001,"AMSINCKIA MENZIESII",34.5
"FIRE","F3",19,"A",0,"FIRE",1,2001,"BROMUS DIANDRUS",3.4
"FIRE","F3",19,"A",0,"FIRE",1,2001,"BROMUS HORDEACEUS",6.35
"FIRE","F3",19,"A",0,"FIRE",1,2001,"BROMUS MADRITENSIS",6.4
"FIRE","F3",19,"A",0,"FIRE",1,2001,"HORDEUM MURINUM",43.45
"FIRE","F3",19,"A",0,"FIRE",1,2001,"LITTER",4.8
"FIRE","F3",19,"A",0,"FIRE",1,2001,"MALVA PARVIFLORA",1.1
"FIRE","F3",19,"A",0,"FIRE",1,2001,"NASSELLA PULCHRA",2.05
"FIRE","F3",19,"A",0,"FIRE",1,2001,"VULPIA MYUROS",9.45
"FIRE","F3",19,"A",0,"FIRE",1,2002,"BROMUS CARINATUS",0.05
"FIRE","F3",19,"A",0,"FIRE",1,2002,"BROMUS DIANDRUS",13.7
"FIRE","F3",19,"A",0,"FIRE",1,2002,"BROMUS HORDEACEUS",118
"FIRE","F3",19,"A",0,"FIRE",1,2002,"BROMUS MADRITENSIS",0.6
"FIRE","F3",19,"A",0,"FIRE",1,2002,"HORDEUM MURINUM",7.85
"FIRE","F3",19,"A",0,"FIRE",1,2002,"LITTER",187.99999
"FIRE","F3",19,"A",0,"FIRE",1,2002,"LOLLIUM SPECIES",0.6
"FIRE","F3",19,"A",0,"FIRE",1,2002,"MALVA PARVIFLORA",0.2
"FIRE","F3",19,"A",0,"FIRE",1,2002,"NASSELLA PULCHRA",0.1
"FIRE","F3",19,"A",0,"FIRE",1,2002,"VULPIA MYUROS",4.25
"FIRE","F3",19,"A",0,"FIRE",1,2003,"AVENA BARBATA",0.3
"FIRE","F3",19,"A",0,"FIRE",1,2003,"BROMUS CARINATUS",0.45
"FIRE","F3",19,"A",0,"FIRE",1,2003,"BROMUS DIANDRUS",297.99999
"FIRE","F3",19,"A",0,"FIRE",1,2003,"BROMUS HORDEACEUS",95.5
"FIRE","F3",19,"A",0,"FIRE",1,2003,"BROMUS MADRITENSIS",9
"FIRE","F3",19,"A",0,"FIRE",1,2003,"HORDEUM MURINUM",1
"FIRE","F3",19,"A",0,"FIRE",1,2003,"LITTER",954.349975
"FIRE","F3",19,"A",0,"FIRE",1,2003,"NASSELLA PULCHRA",4
"FIRE","F3",19,"A",0,"FIRE",1,2004,"BROMUS DIANDRUS",181.74999
"FIRE","F3",19,"A",0,"FIRE",1,2004,"BROMUS HORDEACEUS",28.6
"FIRE","F3",19,"A",0,"FIRE",1,2004,"BROMUS MADRITENSIS",1.328
"FIRE","F3",19,"A",0,"FIRE",1,2004,"ELYMUS GLAUCUS",2.232
"FIRE","F3",19,"A",0,"FIRE",1,2004,"LITTER",938.34999
"FIRE","F3",19,"A",0,"FIRE",1,2004,"LOLLIUM SPECIES",0.788
"FIRE","F3",19,"A",0,"FIRE",1,2004,"NASSELLA PULCHRA",0.422
"FIRE","F3",19,"A",0,"FIRE",1,2004,"VULPIA MYUROS",0.25
"FIRE","F3",19,"A",0,"FIRE",1,2005,"AMSINCKIA MENZIESII",0.4085
"FIRE","F3",19,"A",0,"FIRE",1,2005,"BROMUS CARINATUS",40.25
"FIRE","F3",19,"A",0,"FIRE",1,2005,"BROMUS DIANDRUS",132.95
"FIRE","F3",19,"A",0,"FIRE",1,2005,"BROMUS HORDEACEUS",104.750005
"FIRE","F3",19,"A",0,"FIRE",1,2005,"ELYMUS GLAUCUS",38.35
"FIRE","F3",19,"A",0,"FIRE",1,2005,"LACTUCA SERRIOLA",1.775
"FIRE","F3",19,"A",0,"FIRE",1,2005,"LITTER",408.950005
"FIRE","F3",19,"A",0,"FIRE",1,2005,"VULPIA MYUROS",8.7925
"FIRE","F1",2,"P",1,"CONTROL",1,2001,"BROMUS CARINATUS",38.1
"FIRE","F1",2,"P",1,"CONTROL",1,2001,"BROMUS HORDEACEUS",5.2
"FIRE","F1",2,"P",1,"CONTROL",1,2001,"BROMUS MADRITENSIS",0.9
"FIRE","F1",2,"P",1,"CONTROL",1,2001,"ELYMUS GLAUCUS",5.35
"FIRE","F1",2,"P",1,"CONTROL",1,2001,"FORB SPECIES",0.045
"FIRE","F1",2,"P",1,"CONTROL",1,2001,"HORDEUM MURINUM",1.5
"FIRE","F1",2,"P",1,"CONTROL",1,2001,"LACTUCA SERRIOLA",0.55
"FIRE","F1",2,"P",1,"CONTROL",1,2001,"LITTER",714.400025
"FIRE","F1",2,"P",1,"CONTROL",1,2001,"LOLLIUM MULTIFLORUM",2.2
"FIRE","F1",2,"P",1,"CONTROL",1,2001,"NASSELLA PULCHRA",112.250005
"FIRE","F1",2,"P",1,"CONTROL",1,2001,"POA SECUNDA",8.7
"FIRE","F1",2,"P",1,"CONTROL",1,2001,"VULPIA MYUROS",8.05
"FIRE","F1",2,"P",1,"CONTROL",1,2002,"BROMUS CARINATUS",2.3
"FIRE","F1",2,"P",1,"CONTROL",1,2002,"BROMUS DIANDRUS",2.1
"FIRE","F1",2,"P",1,"CONTROL",1,2002,"BROMUS HORDEACEUS",16.4
"FIRE","F1",2,"P",1,"CONTROL",1,2002,"BROMUS MADRITENSIS",0.045
"FIRE","F1",2,"P",1,"CONTROL",1,2002,"ELYMUS GLAUCUS",0.95
"FIRE","F1",2,"P",1,"CONTROL",1,2002,"GRASS SPECIES",0.05
"FIRE","F1",2,"P",1,"CONTROL",1,2002,"LACTUCA SERRIOLA",0.01
"FIRE","F1",2,"P",1,"CONTROL",1,2002,"LITTER",982.5
"FIRE","F1",2,"P",1,"CONTROL",1,2002,"LOLLIUM SPECIES",2.05
"FIRE","F1",2,"P",1,"CONTROL",1,2002,"NASSELLA PULCHRA",161.65001
"FIRE","F1",2,"P",1,"CONTROL",1,2002,"POA SECUNDA",1.25
"FIRE","F1",2,"P",1,"CONTROL",1,2002,"VULPIA MYUROS",1.1
"FIRE","F1",2,"P",1,"CONTROL",1,2003,"AMSINCKIA MENZIESII",76.8
"FIRE","F1",2,"P",1,"CONTROL",1,2003,"BROMUS CARINATUS",1.55
"FIRE","F1",2,"P",1,"CONTROL",1,2003,"BROMUS DIANDRUS",16.4
"FIRE","F1",2,"P",1,"CONTROL",1,2003,"BROMUS HORDEACEUS",35.85
"FIRE","F1",2,"P",1,"CONTROL",1,2003,"BROMUS MADRITENSIS",0.35
